what,kind,bundleId,bundleVersion,description,time
arch,sysinfo,,,"x86_64",1314966298713
ws,sysinfo,,,"gtk",1314966298713
locale,sysinfo,,,"en_US",1314966298713
processors,sysinfo,,,"4",1314966298713
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1314966298713
java.runtime.version,sysinfo,,,"1.6.0_21-b06",1314966298713
java.specification.name,sysinfo,,,"Java Platform API Specification",1314966298713
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1314966298713
java.specification.version,sysinfo,,,"1.6",1314966298713
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1314966298713
java.version,sysinfo,,,"1.6.0_21",1314966298713
java.vm.info,sysinfo,,,"mixed mode",1314966298713
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1314966298713
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1314966298713
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1314966298713
java.vm.specification.version,sysinfo,,,"1.0",1314966298714
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1314966298714
java.vm.version,sysinfo,,,"17.0-b16",1314966298714
started,bundle,org.eclipse.xtext.ui.shared,1.0.2.v201102150722,"org.eclipse.xtext.ui.shared",1314966299264
started,bundle,org.codehaus.groovy.eclipse.core,2.0.2.xx-20100811-1700-e36,"org.codehaus.groovy.eclipse.core",1314966299361
started,bundle,com.ge.research.sadl,1.0.24,"com.ge.research.sadl",1314966300539
started,bundle,org.eclipse.emf.edit.ui,2.6.0.v20100914-1218,"org.eclipse.emf.edit.ui",1314966301691
started,bundle,org.codehaus.groovy.eclipse.codebrowsing,2.0.2.xx-20100811-1700-e36,"org.codehaus.groovy.eclipse.codebrowsing",1314966303239
started,bundle,org.eclipse.jdt.apt.core,3.3.400.v20100513-0845,"org.eclipse.jdt.apt.core",1314966304370
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.300.v20100513-0845,"org.eclipse.jdt.apt.pluggable.core",1314966304384
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1314966304746
started,bundle,com.ge.research.sadl.ui,1.0.24,"com.ge.research.sadl.ui",1314966305230
started,bundle,org.eclipse.pde.api.tools,1.0.201.v20100602-0930,"org.eclipse.pde.api.tools",1314966305411
started,bundle,org.eclipse.wst.sse.core,1.1.502.v201008311901,"org.eclipse.wst.sse.core",1314966311257
started,bundle,org.eclipse.pde.build,3.6.0.v20100603,"org.eclipse.pde.build",1314966311922
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314968006180
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1314968006217
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1314968011007
no handler,command,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1314968012053
no handler,command,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1314968015059
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314968017245
no handler,command,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1314968020361
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314968020424
