what,kind,bundleId,bundleVersion,description,time
error,log,,,"Could not get element's children.",1331382552943
error,log,,,"Could not get element's children.",1331382552944
error,log,,,"Could not get element's children.",1331382552945
error,log,,,"Could not get element's children.",1331382552946
error,log,,,"Could not get element's children.",1331382552947
error,log,,,"Could not get element's children.",1331382552948
error,log,,,"Could not get element's children.",1331382552949
error,log,,,"Could not get element's children.",1331382552952
error,log,,,"Could not get element's children.",1331382552954
error,log,,,"Could not get element's children.",1331382552954
error,log,,,"Could not get element's children.",1331382552955
error,log,,,"Could not get element's children.",1331382552955
error,log,,,"Could not get element's children.",1331382552956
error,log,,,"Could not get element's children.",1331382552956
error,log,,,"Could not get element's children.",1331382552957
error,log,,,"Could not get element's children.",1331382552957
error,log,,,"Could not get element's children.",1331382552958
error,log,,,"Could not get element's children.",1331382552958
error,log,,,"Could not get element's children.",1331382552958
error,log,,,"Could not get element's children.",1331382552959
error,log,,,"Could not get element's children.",1331382552959
error,log,,,"Could not get element's children.",1331382552960
error,log,,,"Could not get element's children.",1331382552960
error,log,,,"Could not get element's children.",1331382552961
error,log,,,"Could not get element's children.",1331382552961
error,log,,,"Could not get element's children.",1331382552962
error,log,,,"Could not get element's children.",1331382552962
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1331382558861
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331382598412
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331382798881
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331382800600
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331382802505
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1331382877562
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331383043349
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331383928712
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1331384172697
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1331384173489
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331384237701
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331388065804
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331388070236
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331401527289
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331401544595
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331401631623
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1331401792941
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1331401859951
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1331401860509
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1331401861674
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1331401863068
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1331401863638
