what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314087965394
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314087966010
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314087967359
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314087999228
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314088083154
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314088088264
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314088098373
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314088099647
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1314088104140
opened,editor,org.codehaus.groovy.eclipse.ui,2.0.2.xx-20100811-1700-e36,"org.codehaus.groovy.eclipse.editor.GroovyEditor",1314088104963
activated,editor,org.codehaus.groovy.eclipse.ui,2.0.2.xx-20100811-1700-e36,"org.codehaus.groovy.eclipse.editor.GroovyEditor",1314088105011
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1314088105037
activated,editor,org.codehaus.groovy.eclipse.ui,2.0.2.xx-20100811-1700-e36,"org.codehaus.groovy.eclipse.editor.GroovyEditor",1314088110004
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1314088112216
activated,editor,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui.manifestEditor",1314088113161
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1314088119116
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1314088124688
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1314088125022
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1314088125399
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1314088129866
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1314088149912
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1314088150799
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1314088153921
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1314088154157
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1314088156776
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314088157800
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314088163288
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314088163348
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314088163503
executed,command,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1314088164894
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314088164973
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314088165637
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314088166037
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314088184826
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314088184896
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314088185092
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1314088188728
executed,command,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1314088191267
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314088191342
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314088192093
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314088192505
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314088226431
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1314088226475
activated,editor,org.codehaus.groovy.eclipse.ui,2.0.2.xx-20100811-1700-e36,"org.codehaus.groovy.eclipse.editor.GroovyEditor",1314088285800
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1314088315744
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1314088316483
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1314088317229
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1314088322825
activated,editor,org.codehaus.groovy.eclipse.ui,2.0.2.xx-20100811-1700-e36,"org.codehaus.groovy.eclipse.editor.GroovyEditor",1314088325093
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1314088328641
executed,command,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1314088330397
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314088330479
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314088332617
